movie_id,title_x,tags
316002,Accidental Love,"a small town waitress get a nail accident lodg in her head caus unpredict behavior that lead her to washington, dc. spark fli when she meet a clueless young senat who take up her caus - but what happen when love interfer with what you stand for? sometim you nail love. sometim it nail you. romanc comedi one-night stand romant comedi accident love jakegyllenha jessicabiel jamesmarsden catherinekeen paulreuben kirstiealley jamesbrolin tracymorgan malindawilliam kurtful davidramsey michaelhard oliviacrocicchia conradgood billhad albertgoreiii raymondl.brownjr. davido.russel stephengreen"
36355,Flipper,"sandi rick is sent by hi mom to coral key, a rustic island in the florida keys, to spend the summer with hi uncl porter ricks. sandi dislik everyth about hi new environ until a new friend come into hi life, a dolphin name flipper, that bring uncl and nephew togeth and lead sandi on the summer adventur of a lifetime. thi summer it' final safe to go back in the water. adventur famili dolphin florida florida key summer elijahwood paulhogan jonathanbank jasonfuch robertdeacon lukehalpin chelseafield alanshapiro"
238615,Self/less,an extrem wealthi elderli man die from cancer undergo a radic medic procedur that transfer hi conscious to the bodi of a healthi young man but everyth may not be as good as it seem when he start to uncov the mysteri of the body' origin and the secret organ that will kill to keep it secrets. god creat man. man creat immortality. sciencefict mysteri thriller lie immort termin ill laboratori cancer doctor body-swap death rich fals memori soul transfer rich man mind transfer host bodi bodi snatch etern ryanreynold benkingsley nataliemartinez matthewgood michelledockeri melorahardin victorgarb sampag derekluk marianapaolavicent jaynee-lynnekinchen brendanmccarthi thomasfrancismurphi sandraellislafferti emilytremain grifffurst cedricpalmisano tomwait douglasm.griffin marcuslylebrown teriwybl garyweek kristinerickson dakotabuchanan robertharvey dylanlow jimmygonzal jesicaahlberg daciafernandez hannahjelinov ashleylaliberti annadudnik bigfreedia antioniquepric stephaniebertrand shelbyskipp alvinsantana rashodsingleton keitoncrump claychamberlin kateransomewilcox julianniccolini mariahquintana jamesd.stern tarsemsingh rambergman peterschlessel
1985,The Constant Gardener,"justin quayl is a low-level british diplomat who ha alway gone about hi work veri quietly, not caus ani problems. but after hi radic wife tessa is kill he becom determin to find out why, thrust himself into the middl of a veri danger conspiracy. love. at ani cost. drama mysteri thriller aid diplomat nairobi politician pharmaceut industri cancer morgu genocid in rwanda ralphfienn rachelweisz dannyhuston billnighi donaldsumpt petepostlethwait richardmccab hubertkoundé danieleharford bernardotienooduor damarisitenyoagweyu keithpearson johnsibi-okumu archiepanjabi gerardmcsorley julietaubrey jacquelinemarib donaldapiyo annekekimsarnau rupertsimonian fernandomeirel henningmolfent traceyseaward thierrypotok simonchanningwilliam"
615,The Passion of the Christ,"""the passion of the christ"" is a film about the last 12 hour in the life of jesus. director mel gibson receiv much critic from critic and audienc for hi explicit depict of and focu on violenc and on christ suffering, especi on the part of the jewish community. the film languag are arabic, latin and hebrew and it actor are laymen which wa controversi receiv as well. by hi wounds, we were healed. drama christian jewri roman empir jesu christ suffer apostl last supper roman bibl mission tortur jimcaviezel maiamorgenstern monicabellucci rosalindacelentano sergiorubini francescocabra christojivkov francescodevito mattiasbragia tonibertorelli angelodiloreta lucalionello hristoshopov andrearefuto hafedhkhalifa claudiagerini pietrosarubbi fabiosartor giacintoferro olekminc lucadedominici sabrinaimpacciator mauriziodicarmin nuotarquint melgibson melgibson brucedavey stephenmceveeti"
788,Mrs. Doubtfire,"love but irrespons dad daniel hillard, estrang from hi exasper spouse, is crush by a court order allow onli weekli visit with hi kids. when daniel learn hi ex need a housekeeper, he get the job -- disguis as an english nanny. soon he becom not onli hi children' best pal but the kind of parent he should have been from the start. she make dinner. she doe windows. she read bedtim stories. she' a blessing... in disguise. comedi drama famili san francisco parent kid relationship restaur nanni mask custodi battl fake ident robinwilliam sallyfield piercebrosnan harveyfierstein pollyholliday lisajakub matthewlawr marawilson robertproski annehaney scottcapurro sydneywalk martinmul terencemcgovern karenkahn evagholson jamescunningham ralphpeduto scottbeach juliettemarshal drewletchworth jessicamyerson sharonlockwood jimcullen robinwilliam chriscolumbu markradcliff marshagarceswilliam joanbradshaw"
380,Rain Man,selfish yuppi charli babbitt' father left a fortun to hi savant brother raymond and a pittanc to charlie; they travel cross-country. a journey through understand and fellowship. drama individu mental disabl autism loss of father yuppi car dealer egocentr travel convert psychiatrist duringcreditssting savant dustinhoffman tomcruis valeriagolino geraldr.molen jackmurdock michaeld.robert ralphseymour lucindajenney bonniehunt kimrobillard bethgrant dolandougherti marshalldougherti patrickdougherti peterdougherti andrewdougherti lorettawendtjolivett donalde.jon bryonp.caunar donnaj.dickson ralphtabakin raybak jakehoffman royced.appleg annamathia archiehahn luisaleschin iramil chrismulkey juliepayn renisantoni ruthsilveira jonathanstark lynnemariestewart arnoldf.turn gigivorgan barrylevinson markwinn junechristoph barrylevinson markjohnson
13223,Gran Torino,"walt kowalski is a widow who hold onto hi prejudic despit the chang in hi michigan neighborhood and the world around him. kowalski is a grumpy, tough-minded, unhappi old man who can't get along with either hi kid or hi neighbors. he is a korean war veteran whose prize possess is a 1972 gran torino he keep in mint condition. when hi neighbor thao, a young hmong teenag under pressur from hi gang member cousin, tri to steal hi gran torino, kowalski set out to reform the youth. drawn against hi will into the life of thao' family, kowalski is soon take step to protect them from the gang that infest their neighborhood. ever come across somebodi you shouldn't have mess with? drama rape war veteran immigr priest gang old man teenag gangster detroit widow car hmong clinteastwood christophercarley beevang ahneyh brianhaley geraldinehugh dreamawalk brianhow johncarrolllynch williamhil brookechiathao cheethao chouaku scotteastwood xiasouachang douamoua sarahneubau leemongvang nanagbewonyo johnanton austindouglassmith ramoncamacho rioscafon thomasd.mahard arthurcartwright juliaho elvisthao clintward shelaghconley jeffreyfeingold williamcfox tonystef'ano careytorric sonnyvu gregtrzaskoma johnjohn davisgloff conorliamcallaghan michaele.kurowski maykaok.lytongpao carlosguadarrama andrewtamez-hul antoniomirel truhang martybufalini my-ishiacason-brown rochellewint claudiarodg darlinebucchar arnoldmontey jeffreyscottbasham clinteastwood clinteastwood robertlorenz billgerb"
10523,W.,"whether you love him or hate him, there is no question that georg w. bush is one of the most controversi public figur in recent memory. w take viewer through bush’ event life -- hi struggl and triumphs, how he found both hi wife and hi faith, and of cours the critic day lead up to bush’ decis to invad iraq. a life misunderestimated. drama histori usa white hous usa presid georg w. bush presid iraq war joshbrolin elizabethbank ellenburstyn ioangruffudd thandienewton richarddreyfuss scottglenn jamescromwel jeffreywright tobyjon brucemcgil michaelgaston jasonritt robcorddri stacykeach colinhank jessebradford marleyshelton oliverston paulhanson"
8681,Taken,"while vacat with a friend in paris, an american girl is kidnap by a gang of human traffick intent on sell her into forc prostitution. work against the clock, her ex-spi father must pull out all the stop to save her. but with hi best year possibl behind him, the job may be more than he can handle. they took hi daughter. he'll take their lives. action thriller pari kidnap human traffick rescu prostitut albanian miss daughter ex cia agent liamneeson famkejanssen maggiegrac katiecassidi hollyval xanderberkeley olivierrabourdin lelandors jongri camillejapi davidwarshofski gorankostić radivojebukvić nicolasgiraud gérardwatkin arbenbajraktaraj jalilnaciri marcamyot mathieubusson michelflash valentinkalaj fanikolarova christophekourotchkin edwinkrüg ancaradici nathanrippi hélénasoubeyrand tommyspahija anatoletaubman bertrandtreuil opendersingh christyrees georgehertzberg nabilmassad ivettegonzález lucbesson pierre-angelepogam pierremorel indiaosborn"
239571,The Best of Me,a pair of former high school sweetheart reunit after mani year when they return to visit their small hometown. you never forget your first love. drama romanc high school sweetheart michellemonaghan jamesmarsden lianaliberato lukebracey geraldmcraney carolinegoodal clarkepet sebastianarcelu jontenney seanbridg hunterburk robbyrasmussen carolinehebert schuylerfisk douglasm.griffin billmartinwilliam jimmygonzal miafrost donnaduplanti davidjensen jimgleason keshabullard julialasha jordansmith lauramey baileywinston matthewmetzg thomasryansmith brittanybuckn keithcieslinski brianlesweinberg virgilbrentallen iannelson robmello michaelhoffman
619,The Bodyguard,"a former secret servic agent grudgingli take an assign to protect a pop idol who' threaten by a craze fan. at first, the safety-obsess bodyguard and the self-indulg diva total clash. but befor long, all that tension spark firework of anoth sort, and the love-avers tough guy is torn between duti and romance. never let her out of your sight. never let your guard down. never fall in love. thriller action drama music romanc sister sister relationship anonym letter diva bodyguard oscar award lo angel whitneyhouston kevincostn michelelamarrichard ralphwait garykemp billcobb tomasarana mikestarr christopherbirt devaughnnixon debbiereynold gerrybamman joeurla charlesk robertwuhl dannykamin richardschiff nathanielpark bertremsen stephenshellen chrisconnelli patriciaheali blumenyoung lindathompson towannak davidfost kevincostn lawrencekasdan jimwilson mickjackson"
424,Schindler's List,"the true stori of how businessman oskar schindler save over a thousand jewish live from the nazi while they work as slave in hi factori dure world war ii. whoever save one life, save the world entire. drama histori war factori concentr camp hero holocaust world war ii nazi defens industri biographi the holocaust liamneeson benkingsley ralphfienn carolinegoodal jonathansagal embethdavidtz malgorzatagebel shmuellevi markivanir béatricemacola andrzejseweryn friedrichvonthun krzysztofluft harrynehr norbertweiss adinitzan michaelschneid mirifabian annamucha albertmisak aldonagroch jacekwójcicki beatapaluch piotrpolk ezradagan uriavrahami elinalöwensohn magdalenakomornicka michaelgordon stevenspielberg stevenspielberg brankolustig geraldr.molen"
